landing_page,sessions,active_users,engagement_rate,user_engagement_duration_sec,pages_per_session,purchase_revenue
/products/black-2-way-95cm-adjustable-fabric-cable-pendant-light-fixtures,2,2,1,7,1,0
/products/black-and-white-ac100-240v-constant-current-led-transformer,2,2,1,69,1.5,0
/products/black-bakelite-lamp-holder-industrial-socket-light-bulb-holder-5735,2,2,1,153,7,0
/products/black-bakelite-lamp-holder-industrial-socket-light-bulb-holder-5735?variant=54996473119106,2,1,1,859,9,0
/products/black-ceiling-pendant-light-metal-lamp-shade,2,2,1,21,1,0
/products/black-color-chandelier-ceiling-light-water-pipe-e27-loft-pendant-light,2,2,1,4,1,0
/products/black-finished-industrial-adjustable-pendant-light-fixture,2,2,1,536,4.5,0
/products/black-gold-vintage-retro-ceiling-lamp-modern-industrial-shade-5693?variant=56121280725378&currency=GBP&keyword=Our_Hreo&Content=DM,2,2,1,584,15.5,0
/products/black-industrial-pendant-light-3-light-way-cage-ceiling-light-fixture,2,2,1,102,1,0
/products/black-inner-gold-ceiling-pendant,2,2,1,103,1,0
/products/black-nest-cage-retro-industrial-2-way-indoor-ceiling-pendant-chandelier-hanging-light-metal,2,2,1,14,1,0
/products/black-orange-adjustable-ceiling-pendant-lights,2,2,1,154,0.5,0
/products/black-pull-and-open-close-handles,2,2,1,111,1,0
/products/black-wall-lamp-on-the-left-resin-bird-wall-sconce-4779,2,2,1,41,1,0
/products/brushed-brass-modern-vintage-industrial-ceiling-pendant-lamp-shade,2,2,1,354,5,0
/products/brushed-brass-pendant-light-fixture-60cm-lighting-hanging-lamp-fixture-chain-4441,2,2,1,100,3,0
/products/brushed-copper-industrial-retro-ceiling-pendant-light,2,2,1,24,1,0
/products/brushed-copper-industrial-style-retro-ceiling-pendant-light-lamp,2,2,1,675,5.5,0
/products/brushed-copper-vintage-retro-flush-mount-ceiling-light-rustic-color-metal-lampshade,2,2,1,12,1.5,0
/products/c35-e14-60w-edison-antique-filament-spiral-lamp-light-bulb,2,1,1,3,1,0
/products/candle-light-curved-arm-candle-wall-light-single-head-wall-light-for-home-decorating,2,2,1,16,1,0
/products/ceiling-flush-mount-light-e27?variant=55362930377090,2,1,1,0,1,0
/products/ceiling-flush-mount-light-e27?variant=55362930442626,2,0,1,0,1,0
/products/ceiling-flush-mount-light-e27?variant=55362930475394,2,2,1,26,1,0
/products/ceiling-lamp-black-holder-e27-light-bulb-holder-light-6033,2,2,1,22,1.5,0
/products/ceiling-light-2-head-lamp-shade-spider-pendant-lights-5085,2,2,1,78,1,0
/products/ceiling-lighting-vintage-industrial-retro-indoor-light-fittings-for-kitchen-island-farmhouse-and-living-room,2,2,1,42,1,0
/products/ceiling-rose-90mm-bracket-light-fixing-strap-brace-plate-with-accessories,2,2,1,187,1,0
/products/ceiling-rose-pvc-cable-hanging-pendant-lamp-holder-light-fitting-kit-6001,2,2,1,9,1,0
/products/ceiling-rose-with-toggle-switch-on-off-ceiling-lights,2,2,1,29,1,0
/products/ceramic-porcelain-type-2-es-e27-edison-screw-heat-bulb-lamp-holder,2,2,1,5,1,0
/products/ceramic-porcelain-type-3-es-e27-edison-screw-heat-bulb-lamp-holder,2,2,1,78,1,0
/products/ceramic-porcelain-type-6-es-e27-edison-screw-heat-bulb-lamp-holder,2,2,1,150,1.5,0
/products/cluster-lighting,2,2,1,533,4.5,0
/products/colorful-kids-wall-clock-ticking-number-quartz-5172,2,2,1,0,1,0
/products/conduit-box-lid-20mm-center-hole-metal-switch-fitting-lid,2,2,1,141,2,0
/products/conduit-pipe-wall-light-vintage-industrial-indoor-e27-lamp-fitting-for-indoor-use-1,2,1,1,15,1,0
/products/cone-shades,2,2,1,185,2.5,0
/products/cone-wall-light,2,2,1,39,1,0
/products/copper-pendant-ceiling-lights-for-your-home,2,2,1,20,1.5,0
/products/crystal-chandelier-gold-k9-ceiling-light-led-modern-luxury-ceiling-pendant-light-1,2,2,1,14,1,0
/products/crystal-oval-droplet-ceiling-chandelier-5424,2,2,1,77,1,0
/products/crystal-tree-branch-leaves-chandelier-silver-semi-flush-mount-ceiling-light-5008,2,2,1,13,1,0
/products/dc-12v-ip67-led-modules-smd-injection-light-waterproof-led-strip?_su_rec=975H6LO1dqJoD5_4ZmMcnUpK2bnSPeD6X6IVkFaO6vJfQ5WM8anrjlDqWobBoGPQf2rMm1GCCdNn-IfFWElcNluM6vuUlBCCIjFhpgjY88QciOzej9BxTg-dCgGiys4tbcNvvSTTOcihahLufrYIC98OcyNV4OaMJqgJXzTX92h8LYWh5w-IWwiTYiyz6pCAIP_bEaP2k3FegvJrO1TC17boHPRfcHY4Klcgq17gvjrqBLd4XECS5Fvww0I&_su_rec_id=e225a231-ea56-48b5-a5e5-649ba4998fc9-1780963758,2,2,1,735,3.5,6.59
/products/dc-12v-ip67-led-modules-smd-injection-light-waterproof-led-strip?variant=45081741197562,2,1,1,17,1,0
/products/dc-power-connector-female-jack-connector,2,2,1,60,1.5,0
/products/dc12v-36w-ip67-led-driver-power-supply-transformer-waterproof-for-led-strip,2,2,1,8,1,0
/products/dc12v-40w-ip20-universal-regulated-switching-power-supply,2,2,1,160,1.5,0
/products/dc12v-60w-led-driver-power-supply-transformer,2,2,1,10,1,0
/products/dc24v-ip67-20w-waterproof-led-driver-power-supply-transformer,2,2,1,73,2,0
/products/dc24v-ip67-30w-waterproof-led-driver-power-supply-transformer,2,2,1,67,1,0
/products/dimmer-switch-rotary-switch-knob-for-lamp,2,2,1,8,1,0
/products/dome-lampshades-for-ceiling-pendant-lights?variant=42778730758394,2,1,1,7,2,0
/products/door-handles-cupboard-drawer-black-pull-and-open-close,2,1,1,153,1.5,0
/products/double-head-2m-hemp-rope-pendant-light-fixtures-for-cafe-restaurant-bar-47,2,2,1,1718,1.5,0
/products/double-wall-socket-13-amp-1-2-gang-usb-electric-charger-power-port-uk-plug-5783,2,2,1,15,1,0
/products/double-wall-socket-13-amp-1-2-gang-usb-electric-charger-power-port-uk-plug-5784,2,2,1,18,1.5,0
/products/e14-base-5w-7w-candle-bulb-flame-tip-for-chandelier-light-5014,2,2,1,133,1,0
/products/e14-bulb-holder-edison-small-screw-ses-black-plastic-lamp-holder-4357,2,2,1,47,1.5,0
/products/e27-2m-fabric-cable-uk-plug-in-pendant-lamp-light-set-fitting-vintage-bulb-holder-socket?variant=55054353662338,2,2,1,0,1,0
/products/e27-2m-fabric-cable-uk-plug-in-pendant-lamp-light-set-fitting-vintage-bulb-holder-socket?variant=55054353793410,2,2,1,0,1.5,0
/products/e27-3-bulb-pipe-light?variant=46800248373498,2,1,1,50,5.5,0
/products/e27-bulb-holders-m20-conduit-entry-lamp-holder-conduit-light-socket?variant=46784120914170,2,1,1,0,1.5,0
/products/e27-edison-screw-socket-light-bulb-holder-fitting-light-5889,2,2,1,227,4,0
/products/e27-holder-vintage-retro-hemp-rope-pendant-ceiling-light-decor-rope-0-5m-1m-2m,2,2,1,35,2,0
/products/e27-holder-vintage-retro-hemp-rope-pendant-ceiling-light-decor-rope-0-5m-1m-2m?variant=40347036221601,2,2,1,163,3.5,0
/products/e27-industrial-retro-wall-light-iron-metal-sconce-lamp,2,2,1,37,1,0
/products/e27-lamp-holder-threaded-20mm-conduit-pipe-socket-ceiling-lamp-holder?variant=46784256966906,2,0,1,0,1,0
/products/e27-light-bulb-pendant-socket-holder-edison-screw-black-plastic-lamp-holder-4369,2,2,1,10,1,0
/products/e27-light-bulb-pendant-socket-holder-edison-screw-black-plastic-lamp-holder-4391,2,2,1,67,1,0
/products/e27-metal-pendant-light-adjustable?variant=55627041702274,2,1,1,0,1,0
/products/easy-fit-drum-lampshade-pendant-light-shade-brushed-silver-colour,2,2,1,210,7,0
/products/exposed-conduit-wall-light?variant=56392171684226,2,2,1,117,3.5,0
/products/exposed-lighting,2,2,1,146,2.5,0
/products/fabric-ceiling-pendant-light-lamp-fitting?variant=44616905326842&currency=GBP&keyword=Our_Hreo&Content=DM,2,1,1,356,2,0
/products/farbiger-75mm-deckenhaken-mit-frontbefestigung-und-einpunkt-ablaufplatte-2691,2,2,1,140,4,0
/products/fitting-ceiling-rose-fabric-cable-pendant-lamp-holder-accessories-5364?variant=45177773719802,2,1,1,977,6,0
/products/foldable-compact-clothes-drying-rack,2,2,1,111,1,0
/products/g95-b22-40w-dimmable-retro-globe-vintage-industrial-bulb-4072,2,2,1,742,5,0
/products/galvanised-iron-pipe,2,1,1,0,1,0
/products/galvanised-malleable-iron-pipe-fittings-2?variant=44450301542650,2,1,1,0,1,0
/products/galvanized-threaded-iron-pipe-threaded-pipe-3by4inch-carbon-steel-pipebytube-30cm,2,2,1,29,1,0
/products/glass-pendant-light,2,2,1,1,1,0
/products/globe-filament-dimmable-led-bulb,2,2,1,0,1.5,0
/products/gold-ceiling-rose-fabric-flex-hanging-pendant-light-lamp-holder-fitting-lighting-kit,2,2,1,51,2,0
/products/green-flush-mount-ceiling-light-fitting,2,2,1,39,1.5,0
/products/grey-shade-with-adjustable-curvy-swing-arm-wall-light-fixture-loft-style-industrial-wall-sconce,2,2,1,16,1.5,0
/products/gu10-led-spotlight-bulb-6w-6500k-cool-white-3000k-warm-white-dimmable-non-dimmable-bulb-5027?variant=44660552007930,2,2,1,19,1,0
/products/hemp-roped-lamp-ceiling-pendant-light-shade-vintage-kitchen-lighting-fixtures-5069?variant=44745768567034,2,0,1,0,1,0
/products/inch-barrel-nipple-malleable-iron-fitting-male-bspt-3-4in-to-male-bspt-3-4in,2,2,1,27,1,0
/products/industrial-3-pin-plug-in-wall-light-cone-shade-dimmer-switch,2,2,1,14,1.5,0
/products/industrial-adjustable-ceiling-pendant-light,2,2,1,35,1,0
/products/industrial-adjustable-e27-wall-ceiling-spotlight-fitting?variant=55231997739394,2,1,1,806,8,0
/products/industrial-black-pendant-light-adjustable-e27-bulb-6764,2,2,1,61,1,0
/products/industrial-black-pendant-light-e27-metal-ceiling-lamp,2,2,1,12,1,0
/products/industrial-ceiling-hook-light-fitting-part-for-spider-light-accessories-3873,2,2,1,210,4,0
/products/industrial-ceiling-light-fitting-retro-pendant-light-glass-shade-e27-edison-bulb-1,2,2,1,138,4.5,0
/products/industrial-ceiling-pendant-light-3-head-blue-glass-lampshade,2,2,1,6,1,0
/products/industrial-curvy-black-pendant-light-e27-adjustable-cable?variant=56540167897474,2,1,1,738,18,0
/products/industrial-e26-ceiling-light-fixture-kitchen-restaurant-hanging-pendant-light,2,2,1,14,1,0
/products/industrial-flex-fitting,2,2,1,103,2.5,0
/products/industrial-gold-bronze-6-light-e14-bulb-hanging-chandelier-pendant-lamp,2,2,1,29,1,0
/products/industrial-led-pendant-light-with-adjustable-rope-6385?variant=56395545575810,2,2,1,23,2,0
/products/industrial-led-pendant-light-with-adjustable-rope-6385?variant=56724614676866,2,1,1,0,1,0
/products/industrial-metal-rustic-twin-waterpipe-wall-light?variant=55947654791554,2,1,1,0,1,0
/products/industrial-pendant-light-metal-hanging-ceiling-lights-fixture-with-metal-flat-shade,2,1,1,0,1,0
/products/industrial-pendant-lights-retro-metal-ceiling-lamps-uk-5713?variant=54970753155458,2,1,1,0,1,0
/products/industrial-pendant-lights-retro-metal-ceiling-lamps-uk-5713?variant=54970753286530,2,1,1,0,1,0
/products/industrial-pendant-lights-retro-metal-ceiling-lamps-uk-5713?variant=55015788183938,2,2,1,0,1.5,0
/products/industrial-ribbed-glass-wall-lights-replacement-lampshades-for-wall-lights?_su_rec=yz6XP9kYGF1EJxkthsnuCH53Ptmf1eQWXPtk1U0UlD6KBk-IMelEbtlLaJYui0cIa_l7OJi-ogD04xcErinrvsDVnU6zIVGmEdFmfqd0qL7cvIbIb-YR1D42mr_I0Kw6QKZp8Q4E5zhAzIkI02QtDmdFp_iTccFVkg1HaRKRR38JzZs1ZtAyfIcnH6LzRDUGoJjwNA6qY_x8WtRxJpslgTFj1EM63rx0mj6PHqcMBC1jrvJgRzNVYvOb0LP_OekZi-cdiFUHIrxPwwx_L2E&_su_rec_id=3f2eeb0b-05ef-4ac3-a495-f3467b04490e-1782168082,2,1,1,0,1,0
/products/industrial-semi-flush-ceiling-light-metal-dome-shade-e27-fixture,2,1,1,141,4,0
/products/industrial-steampunk-3-light-pipe-ceiling-light,2,2,1,354,5,0
/products/industrial-vintage-iron-wheel-ceiling-light-pendant-lamp-edison-lighting-fixture,2,2,1,92,1,0
/products/industrial-vintage-new-pendant-ceiling-light-26cm-bowl-shade-black-e27uk-holder,2,2,1,26,1,0
/products/industrial-vintage-retro-adjustable-ceiling-various-colours-pendant-light-with-e27-uk-holder,2,2,1,132,2,0
/products/industrial-vintage-retro-flush-mount-glossy-shade-blue-colour-ceiling-light-e27uk,2,1,1,291,2.5,0
/products/industrial-vintage-tear-drop-various-color-beat-style-pendant-shade-e27-holder,2,1,1,0,1,0
/products/industrial-wooden-wall-light-with-e27-bulb-toggle,2,2,1,3,1,0
/products/ip68-waterproof-2-way-junction-box-weatherproof-cable-connector-5609,2,2,1,81,1,0
/products/ip68-waterproof-electrical-junction-box-cable-connector?variant=55954493636994,2,1,1,0,1.5,0
/products/led-candle-filament-b22-6w-3000k-warm-white-energy-saving-bulbs-5448,2,2,1,25,1,0
/products/led-driver-dc-12v-waterproof-ip67-10w-to-350w-constant-voltage-power-supply?shop_consented_scopes=email%3Averified+openid+pay%3Asession_token+profile+shop%3Aaccount_uuid&shop_sign_in=true,2,2,1,194,2,123.72
/products/led-filament-vintage-bulb,2,2,1,65,1.5,0
/products/led-mains-powered-lights-with-ip65-waterproof-indoor-outdoor-plug-in-hanging-string-garden-lights-for-party-wedding-4917,2,2,1,11,1.5,0
/products/led-modules-red-smd-injection-light,2,2,1,55,1,0
/products/led-outdoor-wall-light,2,2,1,46,1.5,0
/products/led-soft-light-g125-e27-love-4w-filament-glass-retro-warm-white,2,2,1,85,1.5,0
/products/led-strip-light-connectors-2pin-clip-to-clip,2,2,1,23,1,0
/products/led-strip-light-connectors-dc-female-plug-cable,2,2,1,26,1,0
/products/led-strip-transformer-12v-driver-power-supply,2,2,1,58,1.5,0
/products/light-chain-for-ceiling-pendant-lights-chandeliers-38mm-16mm-french-gold,2,2,1,59,5,0
/products/longlife-waterproof-electrical-junction-box-cable-connector-wire-ip68-outdoor-uk?variant=42621052616954,2,1,1,0,1,0
/products/m20-metric-female-to-female-thread-bushing-conduit-pipe-connector,2,2,1,10,1,0
/products/m20-metric-male-to-female-thread-bush-reducing-conduit-pipe-connector?variant=53387365155202,2,1,1,0,1.5,0
/products/malleable-cast-thread-iron-pipe-conduit-lighting-pipe-fitting?variant=46704616308986,2,1,1,334,8,0
/products/metal-brushed-copper-flower-pattern-vintage-lamp-wire-cage,2,1,1,1,1.5,0
/products/metal-ceiling-vintage-industrial-loft-style-pendant-lighting-lampshade,2,2,1,0,1,0
/products/metal-wall-lights-with-dome-lampshade-for-living-room?variant=44844181160186,2,1,1,989,15,0
/products/mini-violin-alarm-clock-pen-holder-for-home-decorations,2,2,1,109,1,0
/products/modern-1-2-head-black-spider-light-pendant-lamp-ceiling-fitting-e27-4945?variant=44546640052474,2,2,1,8,1,0
/products/modern-adjustable-3-light-crystal-shade-pendant-chandelier-6125,2,2,1,439,8,0
/products/modern-black-gold-long-tube-aluminum-ceiling-pendant-cylindrical-led-light-4591,2,2,1,14,1,0
/products/modern-black-metal-wire-cage-lamp-shade,2,2,1,30,1,0
/products/modern-brass-wall-sconce-with-amber-glass-shade,2,2,1,9,1,0
/products/modern-ceiling-pendant-light-shades-grey-colour-lamp-shades-easy-fit?variant=42495729795322,2,2,1,62,1.5,102.999049
/products/modern-chandelier-led-crystal-ceiling-mount-and-hanging-light-5423,2,2,1,332,2,0
/products/modern-copper-ceiling-light-pendant-lamp-shade?variant=31487695716448,2,1,1,386,4,0
/products/modern-crystal-glass-chandelier-pendant-light-drum-shade-hanging-light,2,2,1,47,3,0
/products/modern-frameless-3d-sticker-roman-numerals-wall-clock-5408,2,2,1,18,1,0
/products/modern-geometric-diamond-pendant-shade-ceiling-light-lampshade-black-metal-wire-frame-cages,2,2,1,133,1,0
/products/modern-industrial-cyan-blue-ceiling-pendant-light-with-e27-base-ceiling-lighting-shade-for-bedroom-kitchen-island-hallway-office-coffee-shop,2,1,1,53,1,0
/products/modern-large-spider-braided-pendant-lamp-3heads-clusters-of-hanging-yellow-cone-shades-ceiling-lamp-lighting-3433?variant=43578288832762,2,2,1,18,1,0
/products/modern-large-spider-braided-pendant-lamp-clusters-of-hanging-yellow-cone-shades-ceiling-lamp-lighting,2,2,1,37,1,0
/products/modern-large-spider-braided-pendant-lamp-heads-yellow-cone-shades-ceiling-lamp-lighting?variant=42426080821498&currency=GBP,2,1,1,69,3.5,0
/products/modern-led-adjustable-tilt-angle-downlight-recessed-round-ceiling-spotlights,2,2,1,3,1,0
/products/modern-rectangle-3-way-ceiling-pendant-light,2,2,1,62,1.5,0
/products/modern-retro-industrial-red-color-wall-mounted-lights-rustic-sconce-lamps-fixture,2,2,1,24,1,0
/products/modern-vintage-industrial-flush-mount-ceiling-light?variant=40610696986785,2,2,1,0,1,0
/products/modern-vintage-pendant-light-fitting-retro-industrial-style-e27-lamp-holder,2,2,1,148,6.5,0
/products/modern-white-pendant-light-kitchen-island-ceiling-lights,2,2,1,42,1,0
/products/mounting-clip-for-15-x-16mm-led-neon-flex-accessories,2,2,1,61,1.5,0
/products/multi-shade-2m-pendant-light?variant=41040744054945,2,2,1,1585,16,0
/products/new-ceiling-lamps-pendant-lamp-hanging-lamp-lamp-industrial-vintage-lamp-decoration,2,2,1,90,1.5,0
/products/new-modern-vintage-industrial-retro-cama-loft-metal-ceiling-lamp-shade-pendant-light?variant=41949512139002,2,1,1,2736,15,0
/products/outdoor-interlocking-patio-tiles,2,2,1,158,1.5,0
/products/pendant-cluster-light-fitting-lights-black-cage-style-new,2,2,1,4,1.5,0
/products/pendant-light-fitting-ceiling-rose-e27-suspension-set-fabric-corded-black,2,2,1,8,2,0
/products/pendant-light-fitting-ceiling-rose-e27-suspension-set-fabric-corded-yellow-brass,2,2,1,54,1.5,0
/products/plastic-writing-clear-clipboard-folder-apply-to-school-office-5274,2,2,1,11,1.5,0
/products/plug-in-pendant-fabric-flex-cable-2m-with-inline-switch,2,2,1,62,1,0
/products/plug-in-pendant-with-dimmer-switch-4m-fabric-cable-diamond-cage-lighting-kit?variant=37077835710625,2,1,1,0,1,0
/products/plug-in-wall-light-e27-socket-adjustable-hanging-cord?variant=54931970195842,2,1,1,551,9.5,0
/products/plug-in-wall-light-kit-dimmer-uk-plug-flex-wire,2,2,1,39,1.5,0
/products/plug-in-wall-light-wall-mounted-for-bedroom-shelf-wall-sconce-light?variant=54899339002242,2,1,1,29,3,0
/products/pulley-pendant-light,2,2,1,169,5.5,0
/products/rain-wellies-waterproof-boots,2,2,1,185,1,0
/products/rattan-wicker-woven-red-ball-globe-pendant-lampshade-two-outlet,2,2,1,5,1,0
/products/red-pendant-light-lampshade-ceiling-light-shade-with-bulb,2,2,1,43,1,0
/products/resealable-self-sealing-bag-clear-reclosable-zip-poly-bag,2,2,1,385,9,25.67
/products/retro-hammered-metal-shade-e27-ceiling-pendant-light-6132,2,2,1,48,2,0
/products/retro-hangelampe-deckenlampe-vintage-pendelleuchte-kronleuchter-spinne-lampe-e27,2,2,1,178,1,0
/products/retro-industrial-vintage-loft-hemp-rope-iron-rustic-ceiling-pendant-light-lamp-5052,2,2,1,33,1.5,0
/products/retro-style-screw-e27-light-bulb-lamp-holder-base-pendant-socket-lamp-holder-4363,2,2,1,3,1.5,0
/products/rgb-led-up-and-down-wall-lights-exterior,2,2,1,20,1,0
/products/rotatable-metal-wall-spotlight-gu10-conduit-light-fixture-5642,2,2,1,48,1.5,0
/products/rotatable-metal-wall-spotlight-gu10-conduit-light-fixture-5642?variant=54880066797954,2,2,1,3,1.5,0
/products/rustic-red-plug-in-wall-light-wall-sconce-dimmer-switch,2,2,1,23,1,0
/products/scalloped-metal-shade,2,2,1,662,9.5,0
/products/screw-e27-white-plain-holder-bakelite-lamp-holder,2,2,1,91,1.5,0
/products/screw-less-wall-light-gold-glossy-2-gang-switch,2,2,1,65,1,0
/products/scroll-arm-guard-cage-single-wall-light-crystal-droplet-chrome-plated-4938?variant=44539041218810&currency=GBP,2,2,1,27,1,0
/products/single-bulb-guard-cage-ceiling-pendant-lights,2,2,1,261,1.5,0
/products/single-ceiling-pendant-light-e27-base-hanging-chain-light?variant=44852253556986,2,2,1,62,3,0
/products/single-ceiling-pendant-light-e27-base-hanging-chain-light?variant=44852253589754,2,0,1,0,1,0
/products/single-outlet-ceiling-roses-antique-brass-ceiling-rose-2828,2,2,1,30,1,0
/products/smart-led-bayonet-light-bulbs-6293,2,2,1,165,11,0
/products/spider-ceiling-hanging-pendant-2m-fabric-3core-cable-e27-socket-lamp,2,2,1,51,2.5,0
/products/spiral-2-light-pendant-lamp-fitting,2,2,1,53,2,0
/products/st64-e27-8w-dimmable-retro-classic-led-filament-bulbs,2,2,1,26,1,0
/products/st64-e27-8w-dimmable-retro-led-filament-bulbs,2,2,1,39,1,0
/products/standard-base-led-light-bulbs-6000k-daylight-white,2,2,1,44,0.5,0
/products/swan-neck-bend-conduit-pipe-fitting-metal-20mm-male-thread-5653?variant=54884383097218,2,1,1,8,1.5,0
/products/swan-neck-wall-light-indoor-lamp?variant=46736288186618,2,1,1,0,1,0
/products/table-light,2,2,1,230,3,0
/products/toilet-plungers-sewer-anti-blocking-tools-sink-bathtub-closes-tool-5399,2,2,1,60,1,0
/products/twisted-fabric-cable-5m?variant=43779304882426,2,2,1,39,2,0
/products/twisted-fabric-cable-5m?variant=43779305013498,2,1,1,0,1,0
/products/twisted-fabric-cable-5m?variant=43779305373946,2,2,1,13,1,0
/products/twisted-fabric-cable-5m?variant=43779305767162,2,1,1,193,9,0
/products/vintage-brass-wall-sconce-with-amber-glass-shade-e27,2,2,1,114,1.5,0
/products/vintage-ceiling-light-retro-industrial-mosque-ceiling-light-fitting-fixture-for-kitchen-island-home-bedroom-hallway-entryway,2,1,1,0,1,0
/products/vintage-ceiling-lights-hemp-rope-3-head-cluster-light-hanging-pendant-lamp-6014?variant=55112550121858,2,2,1,0,1.5,0
/products/vintage-ceiling-pendant-light-black-colour-hemp-rope-hanging-lamp-lights,2,2,1,7,1,0
/products/vintage-ceiling-rose-fabric-cable-pendant-light-fitting-holders-5213,2,2,1,149,3,0
/products/vintage-e27-white-bulb-holder-industrial-retro-edison-porcelain-lamp-light-fitting?variant=31497595846752,2,1,1,168,1.5,0
/products/vintage-electrical-fabric-cable-pink-round-cotton-cord-decorative-light,2,2,1,204,1,0
/products/vintage-filament-edison-light-bulb-e27-decorative-industrial-globe-5074,2,2,1,62,1,0
/products/vintage-g125-e27-8w-led-globe-retro-light-bulb?variant=44035050602746,2,1,1,1,1,0
/products/vintage-g95-e27-4w-led-globe-retro-light-bulb?variant=43208437235962,2,2,1,89,1,0
/products/vintage-g95-e27-4w-led-globe-retro-light-bulb?variant=43208437268730,2,0,1,0,1,0
/products/vintage-hemp-rope-ceiling-pendant-lamp-light-6040,2,2,1,64,2,0
/products/vintage-industrial-ceiling-wall-light-lamp-metal-water-pipe-rustic-steam-punk-uk,2,2,1,776,11,115.07
/products/vintage-industrial-chandelier-pendant-light?variant=55635056886146,2,2,1,271,9,0
/products/vintage-industrial-chandelier-pendant-light?variant=55635057017218,2,2,1,917,16.5,0
/products/vintage-industrial-chandelier-pendant-light?variant=55635057246594,2,0,1,0,1,0
/products/vintage-industrial-loft-style-metal-ceiling-light-modern-orange-dome-pendant-lampshade,2,2,1,1050,12.5,0
/products/vintage-industrial-metal-dome-shade-ceiling-pendant-lamp,2,1,1,2640,32,0
/products/vintage-industrial-metal-wire-cage-wall-lamp-guard-retro-light-shade-protection?variant=46282810228986,2,2,1,1350,44.5,0
/products/vintage-industrial-pendant-light-galvanized-pipe-ceiling-light-fitting-metal-lamp-fixture-for-hotel-restaurants-bar-dining-room-garage,2,2,1,40,1,0
/products/vintage-industrial-pendant-light-metal-e27?variant=55054209122690,2,2,1,0,1.5,0
/products/vintage-industrial-pendant-light-metal-e27?variant=55054209417602,2,1,1,0,2,0
/products/vintage-industrial-rustic-red-pendant-light-steampunk-pipe-light-balloon-cage-lamp-hanging-indoor-light-fitting-for-bed-room-kitchen-living-room,2,2,1,208,3,59.4
/products/vintage-industrial-style-easy-fit-metal-disc-lamp-shade?variant=45181464674554,2,1,1,184,4.5,0
/products/vintage-metal-shade-swan-neck-wall-sconce-wall-light?variant=54855778173314,2,0,1,0,1,0
/products/vintage-multi-colour-metal-ceiling-rose,2,2,1,11,1.5,0
/products/vintage-retro-industrial-copper-wall-light-shade-modern-style-high-polished-wall-sconce,2,2,1,16,1,0
/products/vintage-retro-modern-plug-in-wall-light,2,2,1,5,1,0
/products/vintage-retro-pendant-shade-metal-retro-easy-fit-shade-modern-light-style?variant=44579813327098,2,1,1,0,1,0
/products/vintage-sconce-e27-industrial-edison-wall-loft-retro-lamp-light-holder-set?variant=46188663308538,2,1,1,16,1.5,0
/products/vintage-style-metal-ceiling-rose-hook-for-light-fitting?variant=46694529106170,2,2,1,30,2,0
/products/vintage-style-semi-flush-mount-ceiling-light-e27,2,2,1,12,1.5,0
/products/vintage-swan-neck-wall-sconce-with-metal-cone-shade-wall-mounted-lighting-fixture-6225-copy,2,2,1,4,1,0
/products/vintage-t45-incandescent-b22-60w-dimmable-filament-light-bulb,2,2,1,10,1,0
/products/vintage-textile-cable-retro-rope-hemp-electrical-wire-fabric-cable-cord,2,2,1,66,1,0
/products/vintage-wall-light-industrial-lighting-retro-metal-wall-lamp-indoor-home-lights-fixture-with-glass-shade-cover,2,2,1,13,1.5,0
/products/wall-lamp-retro-wheel-light-rustic-vintage-pipe-industrial-steampunk-lighting,2,2,1,17,1,0
/products/waterproof-dc12v-ip67-15w-led-driver-power-supply-transformer,2,2,1,50,1,0
/products/waterproof-dc12v-ip67-20w-led-driver-power-supply-transformer,2,2,1,158,1.5,0
/products/waterproof-dc12v-ip67-25w-led-driver-power-supply-transformer,2,2,1,42,2,0
/products/waterproof-dc12v-ip67-50w-led-driver-power-supply-transformer,2,1,1,0,1,0
/products/waterproof-wall-sconce?variant=46691716727034,2,2,1,852,8,0
/products/white-metal-ceiling-rose-120x25mm,2,2,1,14,1.5,0
/products/white-shade-ring-with-black-screw-lamp-shade-cap-for-pendant-light-socket-holder-fitting?variant=42115887890682,2,1,1,712,7,0
/products/white-vintage-iron-ceiling-hook-for-pendants-fixtures-chandelier-hanging-light-holder,2,2,1,5,1,0
/products/wire-cage-wall-lighting,2,2,1,171,4.5,0
/products/wooden-stand-bedside-table-lamp,2,2,1,34,1.5,0
/products/wooden-stand-bedside-table-lamp-plugin-on-off-switch-e27,2,2,1,0,1,0
/products/yellow-brass-industrial-metal-ceiling-pendant-light-shade-hanging-lights-1570,2,1,1,451,2.5,0
/products/yellow-brass-light-vintage-pendant-ceiling-rose,2,2,1,73,1,0
/products/yellow-brass-wall-spotlight-adjustable-rotating-led-light-feature,2,1,1,61,1,0
/search?q=+enc2321&type=product,2,1,1,29,2,0
/search?q=3+way+pendants+&type=product,2,1,1,58,2.5,0
/search?q=cable&type=product,2,1,1,1041,27,0
/search?q=ceiling+lights&type=product,2,1,1,1558,15,0
/search?q=ceiling+rose+brass&type=product,2,1,1,12,6.5,0
/search?q=cop+light&type=product,2,1,1,0,1.5,0
/search?q=crow&type=product,2,1,1,0,1,0
/search?q=dimmable+table+lamp&type=product,2,1,1,2,1,0
/search?q=glass+light+shade&type=product,2,2,1,25,2.5,0
/search?q=plug+in+pendant&type=product,2,1,1,50,1.5,0
/search?q=white+pendant+light+holder+&type=product,2,1,1,0,1.5,0
